SOL_ID|DEL_FLG|SOL_DESC|EXTN_CNTR_CODE|BANK_CODE|ABBR_BANK_NAME|BR_CODE|ABBR_BR_NAME|CLG_CENTRE_NUM|MICR_CENTRE_FLG|MICR_CENTRE_CODE|MICR_BANK_CODE|MICR_BRANCH_CODE|ADDR_1|ADDR_2|CITY_CODE|STATE_CODE|PIN_CODE|WKLY_OFF|INSTRMNT_ENCODE_BATCH_NUM|INSTRMNT_ENCODE_BLOCK_NUM|STOP_CASH_FT_FLG|STOP_CLG_FT_FLG|STOP_XFER_FT_FLG|USER_CASH_DR_LIM_EXCP_CODE|USER_CLG_DR_LIM_EXCP_CODE|USER_XFER_DR_LIM_EXCP_CODE|TDS_CERT_NUM_CODE|SAME_DAY_REV_TO_IBR_FLG|DATE_OF_INSTALLATION|DB_STAT_CODE|DB_INT_STAT_CODE|BOD_SYS_DATE|LAST_SI_EXEC_DATE|LCHG_USER_ID|RCRE_USER_ID|LCHG_TIME|RCRE_TIME|CUT_OVER_TIME|VALUE_DATING_ON_HOLIDAYS|TYPE_OF_CASH_ACCT|BR_STAT_CODE|HC_VAULT_LIMIT_IN_HC|FC_VAULT_LIMIT_IN_HC|CONSOL_VAULT_LIMIT_IN_HC|SOL_ALIAS|DB_STAT_USER_ID|ATM_JOB_STATUS|UNIFORM_BR_CODE|LICENSE_NO|BR_OPEN_DATE|REGION_NAME|DIVISION_NAME|CIRCLE_OFFICE_NAME|TDS_CIRCLE_NAME|DP_CODE|TAX_DEDN_DETAILS|PAN_GIR_NO|NUM_OF_TIMES_IBR_GEN|OSP_MAX_OUT_STD_DAYS|PROXY_PEND_VERIFN_EXCP_CODE|PROXY_NOT_SQUARED_EXCP_CODE|NEXT_CUST_NUM_CODE|INSTRMNT_WISE_REG_ALWD|HOME_CRNCY_CODE|DDN_WARN_LEVEL|DDN_WARN_LEVEL_EXCP_CODE|EXTERNAL_SOL|HIGH_VALUE_SOL|PROFIT_CENTER|ALL_EXT_TRANS_PROC_EXCP_CODE|TR_ENABLE_FLG|TR_HOME_CRNCY_CODE|TS_CNT|DESTRY_INVT_CLASS|DESTRY_INVT_LOCATION|EXT_EOD_NOT_COMP_EXCP_CODE|CS_SOL_MESG1|CS_SOL_MESG2|FAB_FLG|LOCAL_IMAGE_FLG|RECEIVE_ALL_IMAGES_FLG|SOL_PRIORITY|PDC_INSTL_RUN_DATE|SDL_ID|BRANCH_IP_ADDRESS|BRANCH_REF_PORT_NUM|LAST_INT_CALC_DATE_FOR_SB|SOL_EOD_STATUS|MINOR_AGE|CS_SOL_NATL_MESG1|CS_SOL_NATL_MESG2|BR_FREE_CODE_1|BR_FREE_CODE_2|BR_FREE_CODE_3|BR_FREE_CODE_4|BR_FREE_CODE_5|BR_FREE_CODE_6|BR_FREE_CODE_7|BR_FREE_CODE_8|BR_FREE_CODE_9|BR_FREE_CODE_10|REFERRAL_SET_ID|CTS_ENABLED_FLG|SOL_CLS_FLG|SOL_CLS_DATE|SOL_BOD_DATE|PREF_LANG_CODE|PREF_LANG_SOL_DESC|MENU_DISABLE_FLG|BANK_ID|WKLY_OFF2|TIME_ZONE|SOL_NAT_FLG|ALT1_SOL_DESC|BATCH_OPER_DATE|ENTITY_NAME|ADDR_3|CNTRY_CODE|PARTITION_ALIAS|REROUTE_STP_ALLOWED|SOL_RESTARTABILITY_FLG|MRS_NAME|TREA_FREE_TEXT1|TREA_FREE_TEXT2
0032|N|BURLI|00|176|RBL|0032|BUR|000|N|416|176|506|A/P : BURLI|TAL. : PALUS,|BURL|MH|416308|1|0|0||||OA3|OB3|OC3||N|2012-01-01 00:00:00.0|Y||2012-02-01 01:06:54.0||C11727|SYSTEM|2019-10-11 02:40:27.0|2012-02-01 01:06:54.0|1900-01-01 00:00:00.0|N|T||0|0|0|032|||6160034-6120513||1976-06-06 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N|INR|38,896|DL|CAN||||N|N|N|0||ALL||0|||18||||612|3|RURAL|60|004||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0|||N|01|0|IST|C|||||IN|01||N|||
0033|N|SHEDBAL|00|176|RBL|0033|SHE|000|N|591|176|507|BAZAR PETH,|A/P.: SHEDBAL|SHED|KRA|591 315|1|0|0|C|||OA3|OB3|OC3||N|2012-01-01 00:00:00.0|Y||2012-02-01 01:06:54.0||C11727|SYSTEM|2019-10-11 02:40:29.0|2012-02-01 01:06:54.0|1900-01-01 00:00:00.0|N|T||0|0|0|033|||6160035-8700843||1976-06-07 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N|INR|39,374|DL|CAN||||N|N|N|0||ALL||0|||18||||870|3|SURBN|84|004||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0|||N|01|0|IST|C||||TAL: ATHANI|IN|01||N|||
0034|N|SHIRGUPPI|00|176|RBL|0034|SHI|000|N|591|176|503|NO.289/2, BAZAAR PETH|A/P SHIRGUPPI|SHIR|KRA|591242|1|0|0||||OA3|OB3|OC3||N|2012-01-01 00:00:00.0|Y||2012-02-01 01:06:54.0||C11727|SYSTEM|2019-10-11 02:40:26.0|2012-02-01 01:06:54.0|1900-01-01 00:00:00.0|N|T||0|0|0|034|||6160036-8700851||1976-06-07 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N|INR|36,454|DL|CAN||||N|N|N|0||ALL||0|||18||||870|1|RURAL|84|004||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0|||N|01|0|IST|C||||TAL. ATHANI, DIST BELGAUM|IN|01||N|||
0041|N|BHOSE|00|176|RBL|0041|BHO|000|N|416|176|509|A/P  :  BHOSE,|TALUKA  :  MIRAJ|BHOS|MH|416420|1|0|0||||OA3|OB3|OC3||N|2012-01-01 00:00:00.0|Y||2012-02-01 01:06:54.0||C11727|SYSTEM|2019-10-11 02:40:27.0|2012-02-01 01:06:54.0|1900-01-01 00:00:00.0|N|T||0|0|0|041|||6160043-6120782||1980-03-17 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N|INR|35,882|DL|CAN||||N|N|N|0||ALL||0|||18||||612|2|RURAL|60|004||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0|||N|01|0|IST|C|||||IN|01||N|||
0042|N|HINGANGAON|00|176|RBL|0042|HIN|000|N|416|176|510|53, GRAMPANCHAYAT BUILDING,|A/P  :  HINGANGAON,|HING|MH|416 405|1|0|0||||OA3|OB3|OC3||N|2012-01-01 00:00:00.0|Y||2012-02-01 01:06:54.0||C11727|SYSTEM|2019-10-11 02:40:28.0|2012-02-01 01:06:54.0|1900-01-01 00:00:00.0|N|T||0|0|0|042|||6160044-6120791||1980-06-16 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N|INR|35,467|DL|CAN||||N|N|N|0||ALL||0|||18||||612|1|RURAL|60|004||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0|||N|01|0|IST|C|||||IN|01||N|||
0043|N|GAONBHAG, SANGLI|00|176|RBL|0043|GAO|000|Y|416|176|153|MEHENDALE – KULKARNI BHAVAN|GAONBHAG|SAGLI|MH|416 416|1|0|0||||OA3|OB3|OC3||N|2012-01-01 00:00:00.0|Y||2012-02-01 01:06:54.0||C11727|SYSTEM|2019-10-11 02:40:29.0|2012-02-01 01:06:54.0|1900-01-01 00:00:00.0|N|T||0|0|0|043|||6160046-6120007||1980-12-24 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N|INR|37,633|DL|CAN||||N|N|N|0||ALL||0|||18||||612|7|URBN|60|002||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0|||N|01|0|IST|C|||||IN|01||N|||
0044|N|GOKAK|00|176|RBL|0044|GOK|000|N|591|176|502|3195/B/2B NILKANTH NILAYA|OPP COURT, HOSPET GALLI|GOKA|KRA|591 307|1|0|0||||OA3|OB3|OC3||N|2012-01-01 00:00:00.0|Y||2012-02-01 01:06:54.0||C11727|SYSTEM|2019-10-11 02:40:29.0|2012-02-01 01:06:54.0|1900-01-01 00:00:00.0|N|T||0|0|0|044|||6160047-8700015||1980-12-27 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N|INR|39,371|DL|CAN||||N|N|N|0||ALL||0|||18||||870|5|SURBN|84|003||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0|||N|01|0|IST|C||||DIST GOKAK|IN|01||N|||
0045|N|UNCHAGAON|00|176|RBL|0045|UNC|000|Y|416|176|006|SEEMA PRIDE|SHOP NO 101 / 102, A/P UNCHGAON|UNCH|MH|416 005|1|0|0||||OA3|OB3|OC3||N|2012-01-01 00:00:00.0|Y||2012-02-01 01:06:54.0||C11727|SYSTEM|2019-10-11 02:40:27.0|2012-02-01 01:06:54.0|1900-01-01 00:00:00.0|N|T||0|0|0|045|||6160048-6080824||1981-08-04 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N|INR|36,439|DL|CAN||||N|N|N|0||ALL||0|||18||||608|4|SURBN|60|004||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0|||N|01|0|IST|C||||TAL: KARVEER|IN|01||N|||
0046|N|ANKALI SHITOL|00|176|RBL|0046|SHT|000|N|591|176|505|A/P  :  ANKALI|TAL:CHIKODI|ANKA|KRA|591213|1|0|0||||OA3|OB3|OC3||N|2012-01-01 00:00:00.0|Y||2012-02-01 01:06:54.0||C11727|SYSTEM|2019-10-11 02:40:27.0|2012-02-01 01:06:54.0|1900-01-01 00:00:00.0|N|T||0|0|0|046|||6160049-8700173||1981-08-05 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N|INR|36,780|DL|CAN||||N|N|N|0||ALL||0|||18||||870|3|SURBN|84|004||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0|||N|01|0|IST|C|||||IN|01||N|||
0047|N|NIPANI|00|176|RBL|0047|NIP|000|N|591|176|302|228,PADMARAJ BLDG, SAKHARWADI|PUNE-BANGALORE ROAD|NIPA|KRA|591 237|1|0|0||||OA3|OB3|OC3||N|2012-01-01 00:00:00.0|Y||2012-02-01 01:06:54.0||C11727|SYSTEM|2019-10-11 02:40:26.0|2012-02-01 01:06:54.0|1900-01-01 00:00:00.0|N|T||0|0|0|047|||6160050-8700025||1981-10-01 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N|INR|37,756|DL|CAN||||N|N|N|0||ALL||0|||18||||870|5|SURBN|84|003||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0|||N|01|0|IST|C|||||IN|01||N|||
0048|N|HUBLI|00|176|RBL|0048|HUB|000|Y|580|176|002|C.T.S. N0.56/57, WARD N0.2,|SAMARTH CENTRE, NEW MYDAR ONI|HBX|KRA|580020|1|0|0||||OA3|OB3|OC3||N|2012-01-01 00:00:00.0|Y||2012-02-01 01:06:54.0||C11727|SYSTEM|2019-10-11 02:40:28.0|2012-02-01 01:06:54.0|1900-01-01 00:00:00.0|N|T||0|0|0|048|||6160051-8600008||1982-03-31 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N|INR|36,660|DL|CAN||||N|N|N|0||ALL||0|||18||||860|8|URBN|84|002||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0|||N|01|0|IST|C|||||IN|01||N|||
0049|N|BORPADALE|00|176|RBL|0049|BPD|000|N|416|176|520|A/P: BORPADALE|TAL : PANHALA|BORP|MH|416213|1|0|0||||OA3|OB3|OC3||N|2012-01-01 00:00:00.0|Y||2012-02-01 01:06:54.0||C11727|SYSTEM|2019-10-11 02:40:22.0|2012-02-01 01:06:54.0|1900-01-01 00:00:00.0|N|T||0|0|0|049|||6160052-6080251||1983-05-24 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N|INR|37,817|DL|CAN||||N|N|N|0||ALL||0|||18||||608|1|RURAL|60|004||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0|||N|01|0|IST|C|||||IN|01||N|||
0089|N|THANE [NAUPADA]|00|176|RBL|0089|TNE|000|Y|400|176|017|GROUND FLOOR, SHANKESHWAR|ARCADE, RAM GANESH GADKARI PAT|THAN|MH|400602|1|0|0||||OA3|OB3|OC3||N|2012-01-01 00:00:00.0|Y||2012-02-01 01:06:54.0||C11727|SYSTEM|2019-10-11 02:41:41.0|2012-02-01 01:06:54.0|1900-01-01 00:00:00.0|N|T||0|0|0|089|||6160093-6010009||2011-01-25 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N|INR|37,332|DL|CAN||||N|N|N|0||ALL||0|||18||||601|9|METRO|60|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0|||N|01|0|IST|C|||||IN|01||N|||
0090|Y|DOMBIVALI [EAST]|00|176|RBL|0090|DMB|000|Y|400|176|019|1ST FLOOR, JAYKUL ARCADE,SURVEY NO 57,|MANPADA ROAD, NEAR GOANDEVI MANDIR|DOMBI|MH|421201|1|0|0||||OA3|OB3|OC3||N|2012-01-01 00:00:00.0|Y||2012-02-01 01:06:54.0||C5121|SYSTEM|2018-08-18 00:09:40.0|2012-02-01 01:06:54.0|1900-01-01 00:00:00.0|N|T||0|0|0|090|||6160094-6010029||2011-01-20 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N|INR|30,845|DL|CAN||||N|N|N|0||ALL||0|||18||||601|9|METRO|60|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0|||N|01|0|IST|C|||||IN|01||N|||
0091|N|KORMANGALA - BANGALORE|00|176|RBL|0091|KOR|000|Y|560|176|003|631, 3RD BLOCK, 3RD CROSS|100 FEET ROAD, NR.BDA COMPLEX|BNG|KRA|560034|1|0|0||||OA3|OB3|OC3||N|2012-01-01 00:00:00.0|Y||2012-02-01 01:06:54.0||C11727|SYSTEM|2019-10-11 02:41:44.0|2012-02-01 01:06:54.0|1900-01-01 00:00:00.0|N|T||0|0|0|091|||6160095-8400009||2011-01-31 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N|INR|36,997|DL|CAN||||N|N|N|0||ALL||0|||18||||840|9|METRO|84|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0|||N|01|0|IST|C||||KORMANGALA|IN|01||N|||
0092|N|CHAKAN PUNE|00|176|RBL|0092|CHA|000|Y|411|176|008|GROUND FLOOR, SHOP NO 5,6|GAT NO 461,TUKARAM MARKET,|PUNE|MH|410501|1|0|0||||OA3|OB3|OC3||N|2012-01-01 00:00:00.0|Y||2012-02-01 01:06:54.0||C11727|SYSTEM|2019-10-11 02:41:41.0|2012-02-01 01:06:54.0|1900-01-01 00:00:00.0|N|T||0|0|0|092|||6160100-6200314||2011-01-27 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N|INR|38,328|DL|CAN||||N|N|N|0||ALL||0|||18||||620|4|SURBN|60|004||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0|||N|01|0|IST|C||||MEGA CENTRE , PUNE-NASIK RD|IN|01||N|||
0093|N|AIROLI|00|176|RBL|0093|AIR|000|Y|400|176|018|UNIT NO 1 TO 6|GR, FLOOR,RIPPLEZ MALL,PLOT NO 6 A|MUM|MH|400708|1|0|0||||OA3|OB3|OC3||N|2012-01-01 00:00:00.0|Y||2012-02-01 01:06:54.0||C11727|SYSTEM|2019-10-11 02:41:41.0|2012-02-01 01:06:54.0|1900-01-01 00:00:00.0|N|T||0|0|0|093|||6160101-6010488||2011-02-02 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N|INR|37,830|DL|CAN||||N|N|N|0||ALL||0|||18||||601|8|METRO|60|002||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0|||N|01|0|IST|C|||||IN|01||N|||
0094|N|MALKAPUR|00|176|RBL|0094|MAL|000|N|416|176|521|HOUSE NO 215 , B WARD,|SUBHASH CHOWK|MALK|MH|415101|1|0|0||||OA3|OB3|OC3||N|2012-01-01 00:00:00.0|Y||2012-02-01 01:06:54.0||C11727|SYSTEM|2019-10-11 02:41:44.0|2012-02-01 01:06:54.0|1900-01-01 00:00:00.0|N|T||0|0|0|094|||6160096-6080222||2011-02-04 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N|INR|36,443|DL|CAN||||N|N|N|0||ALL||0|||18||||608|2|RURAL|60|004||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0|||N|01|0|IST|C||||MALKAPUR|IN|01||N|||
0095|N|SANE GURUJI VASAHAT-KOLHAPUR|00|176|RBL|0095|SGV|000|Y|416|176|008|PLOT NO 9 ,R S NO 1012,A WARD|SADASHIV JADHAV HSG SOCIETY|KOLHA|MH|416012|1|0|0||||OA3|OB3|OC3||N|2012-01-01 00:00:00.0|Y||2012-02-01 01:06:54.0||C11727|SYSTEM|2019-10-11 02:41:41.0|2012-02-01 01:06:54.0|1900-01-01 00:00:00.0|N|T||0|0|0|095|||6160097-6080007||2011-02-04 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N|INR|36,718|DL|CAN||||N|N|N|0||ALL||0|||18||||608|7|URBN|60|002||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0|||N|01|0|IST|C||||RADHANAGRI ROAD|IN|01||N|||
0096|N|KAGAL|00|176|RBL|0096|KAG|000|N|416|176|009|AMEYA COMPLEX CS NO 3611, 3612|BRAHMAPURI, KAGAL|KAGA|MH|416216|1|0|0||||OA3|OB3|OC3||N|2012-01-01 00:00:00.0|Y||2012-02-01 01:06:54.0||C11727|SYSTEM|2019-10-11 02:41:42.0|2012-02-01 01:06:54.0|1900-01-01 00:00:00.0|N|T||0|0|0|096|||6160098-6080054||2011-02-04 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N|INR|36,224|DL|CAN||||N|N|N|0||ALL||0|||18||||608|4|SURBN|60|004||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0|||N|01|0|IST|C|||||IN|01||N|||
0097|N|THANE-GODHBUNDER|00|176|RBL|0097|THA|000|Y|400|176|020|GROUND FLOOR, SKYLINE ARCADE|GHODBUNDER ROAD|THAN|MH|400608|8|0|0||||OA3|OB3|OC3||N|2012-01-01 00:00:00.0|Y||2012-02-01 01:06:54.0||C11727|SYSTEM|2019-10-11 02:41:42.0|2012-02-01 01:06:54.0|1900-01-01 00:00:00.0|N|T||0|0|0|097|||6160099-6010009||2011-02-04 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N|INR|38,729|DL|CAN||||N|N|N|0||ALL||0|||18||||601|9|METRO|60|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0|||N|01|0|IST|C||||OPP. CINE WONDER MALL|IN|01||N|||
0098|N|OMERGA|00|176|RBL|0098|OME|000|Y|413|176|601|OMERGA BRANCH|MANE HOSPITAL BLDG NO 20-21|OMER|MH|413606|1|0|0||||OA3|OB3|OC3||N|2012-01-01 00:00:00.0|Y||2012-02-01 01:06:54.0||C11727|SYSTEM|2019-10-11 02:41:41.0|2012-02-01 01:06:54.0|1900-01-01 00:00:00.0|N|T||0|0|0|098|||6160102-6300224||2011-03-28 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N|INR|35,675|DL|CAN||||N|N|N|0||ALL||0|||18||||630|4|SURBN|60|004||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0|||N|01|0|IST|C||||WARD NO 13, MAIN RD|IN|01||N|||
0062|N|BORIVALI [W], MUMBAI|00|176|RBL|0062|BOR|000|Y|400|176|005|SHOP NO.2-6, SHROFF ARCADE,|SODAWALA LANE,|MUM|MH|400 092|1|0|0||||OA3|OB3|OC3||N|2012-01-01 00:00:00.0|Y||2012-02-01 01:06:54.0||C11727|SYSTEM|2019-10-11 02:40:29.0|2012-02-01 01:06:54.0|1900-01-01 00:00:00.0|N|T||0|0|0|062|||6160067-2910009||1995-11-06 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N|INR|37,892|DL|CAN||||N|N|N|0||ALL||0|2014-05-09 00:00:00.0||18||||600|9|METRO|60|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0|||N|01|0|IST|C||||NEAR PRABODHANKAR THACKREY NATYAGRAHA|IN|01||N|||
0063|N|AKLUJ|00|176|RBL|0063|AKL|000|N|413|176|452|R.S. NO.2258/4A,|MAHAVEER PATH,|AKLJ|MH|413 101|1|0|0||||OA3|OB3|OC3||N|2012-01-01 00:00:00.0|Y||2012-02-01 01:06:54.0||C11727|SYSTEM|2019-10-11 02:40:28.0|2012-02-01 01:06:54.0|1900-01-01 00:00:00.0|N|T||0|0|0|063|||6160063-6100024||1996-05-09 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N|INR|36,285|DL|CAN||||N|N|N|0||ALL||0|||18||||610|4|SURBN|60|003||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0|||N|01|0|IST|C||||TAL: MALSHIRAS|IN|01||N|||
0064|N|HARUGERI|00|176|RBL|0064|HAR|000|N|591|176|506|VPC NO 3096, GROUND FLOOR|SADALAGI BUILDING, ATHANI ROAD|HARU|KRA|591 220|1|0|0|C|||OA3|OB3|OC3||N|2012-01-01 00:00:00.0|Y||2012-02-01 01:06:54.0||C11727|SYSTEM|2019-10-11 02:40:29.0|2012-02-01 01:06:54.0|1900-01-01 00:00:00.0|N|T||0|0|0|064|||6160064-8700674||1996-10-14 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N|INR|39,419|DL|CAN||||N|N|N|0||ALL||0|||18||||870|4|SURBN|84|004||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0|||N|01|0|IST|C||||TAL : RAIBAG, BELGAUM|IN|01||N|||
0065|N|AHMEDABAD|00|176|RBL|0065|AHM|000|Y|380|176|002|C/G - 8,9,,10,13,14 MALLINATH|COMPLEX, OPP SUJATA FLAT,|AHD|GUJ|380 004|1|0|0||||OA3|OB3|OC3||N|2012-01-01 00:00:00.0|Y||2012-02-01 01:06:54.0||C11727|SYSTEM|2019-10-11 02:41:04.0|2012-02-01 01:06:54.0|1900-01-01 00:00:00.0|N|T||0|0|0|065|||6160068-5700009||1997-04-23 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N|INR|36,199|DL|CAN||||N|N|N|0||ALL||0|||18||||570|9|METRO|54|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0|||N|01|0|IST|C|||||IN|01||N|||
0066|N|VASAI [W]|00|176|RBL|0066|VAS|000|Y|400|176|006|NIKUNJ SIGNATURE, SHOP NO. 2 & 3 GROUND FLOOR|AMBADI  ROAD,|VASAI|MH|401 202|1|0|0||||OA3|OB3|OC3||N|2012-01-01 00:00:00.0|Y||2012-02-01 01:06:54.0||C11727|SYSTEM|2019-10-11 02:41:17.0|2012-02-01 01:06:54.0|1900-01-01 00:00:00.0|N|T||0|0|0|066|||6160069-6010094||1997-04-25 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N|INR|36,108|DL|CAN||||N|N|N|0||ALL||0|||18||||601|4|METRO|60|003||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0|||N|01|0|IST|C||||DIST- PALGHAR|IN|01||N|||
0067|N|PANVEL|00|176|RBL|0067|PVL|000|Y|400|176|008|102 & 103 1ST FLOOR INDRAPRASTHA BLDG|TAPAL NAKA, URAN ROAD|PANVL|MH|410 206|1|0|0||||OA3|OB3|OC3||N|2012-01-01 00:00:00.0|Y||2012-02-01 01:06:54.0||C11727|SYSTEM|2019-10-11 02:41:30.0|2012-02-01 01:06:54.0|1900-01-01 00:00:00.0|N|T||0|0|0|067|||6160070-6030026||1997-07-25 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N|INR|39,663|DL|CAN||||N|N|N|0||ALL||0|||18||||603|6|URBN|60|003||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0|||N|01|0|IST|C||||TAL PANVEL, RAIGAD|IN|01||N|||
0068|N|VILE- PARLE [E], MUMBAI|00|176|RBL|0068|VIL|000|Y|400|176|007|EVEREST SQUARE BUILDING, GROUND FLOOR,|SHRADDHANAND ROAD, NEAR SHIV SAGAR HOTEL,|MUM|MH|400 057|1|0|0||||OA3|OB3|OC3||N|2012-01-01 00:00:00.0|Y||2012-02-01 01:06:54.0||C11727|SYSTEM|2019-10-11 02:41:29.0|2012-02-01 01:06:54.0|1900-01-01 00:00:00.0|N|T||0|0|0|068|||6160071-2910009||1999-03-18 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N|INR|36,113|DL|CAN||||N|N|N|0||ALL||0|||18||||600|9|METRO|60|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0|||N|01|0|IST|C||||VILE PARLE EAST, MUMBAI- 400057|IN|01||N|||
0069|N|NASIK|00|176|RBL|0069|NAS|000|Y|422|176|002|SHOP NO.G-01,GROUND FLOOR|SAHYADREE BUSINESS PARK INN,|NASIK|MH|422 002|1|0|0||||OA3|OB3|OC3||N|2012-01-01 00:00:00.0|Y||2012-02-01 01:06:54.0||C11727|SYSTEM|2019-10-11 02:41:30.0|2012-02-01 01:06:54.0|1900-01-01 00:00:00.0|N|T||0|0|0|069|||6160072-6500019||1999-03-26 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N|INR|36,188|DL|CAN||||N|N|N|0||ALL||0|||18||||650|9|METRO|60|002||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0|||N|01|0|IST|C||||NEAR MICO CIRCLE|IN|01||N|||
0070|N|FORT, MUMBAI|00|176|RBL|0070|FOR|000|Y|400|176|009|RBL BANK  LTD,  DHANNUR,|GROUND FLOOR, 15, SIR P M ROAD,|MUM|MH|400 001|1|0|0||||OA3|OB3|OC3||N|2012-01-01 00:00:00.0|Y||2012-02-01 01:06:54.0||C11727|SYSTEM|2019-10-11 02:41:32.0|2012-02-01 01:06:54.0|1900-01-01 00:00:00.0|N|T||0|0|0|070|||6160073-6000009||2000-01-19 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N|INR|37,962|DL|CAN||||N|N|N|0||ALL||0|||18||||600|9|METRO|60|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0|||N|01|0|IST|C||||FORT, MUMBAI -400 001|IN|01||N|||
0071|N|KAROL BAGH|00|176|RBL|0071|NDL|000|Y|110|176|001|17 A/53, GROUND FLOOR,|W.E.A. KAROL BAGH,|NEWDE|DLI|110 005|1|0|0||||OA3|OB3|OC3||N|2012-01-01 00:00:00.0|Y||2012-02-01 01:06:54.0||C11727|SYSTEM|2019-10-11 02:41:33.0|2012-02-01 01:06:54.0|1900-01-01 00:00:00.0|N|T||0|0|0|071|||6160074-2900009||2001-09-10 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N|INR|36,591|DL|CAN||||N|N|N|0||ALL||0|||18||||290|9|METRO|29|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0|||N|01|0|IST|C||||GURUDWAR ROAD|IN|01||N|||
